Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
58,Female,PhD,Single,84202,730,15515,Auto,Employed,8,Good,0.146485311,215248,3,Lake Davidton,MT,Egypt,4,0,Medium
39,Non-binary,High School,Divorced,21607,696,39459,Personal,Unemployed,11,Good,0.32602272,57160,1,Katherineshire,CA,Kazakhstan,3,1,Low
37,Non-binary,Bachelor's,Single,118642,759,35487,Auto,Self-employed,1,Good,0.387774613,108782,4,Port Ashleyberg,GU,Mozambique,1,1,Medium
66,Male,Master's,Widowed,86453,740,8796,Business,Self-employed,13,Poor,0.423597097,127263,2,New Crystal,MO,Svalbard & Jan Mayen Islands,3,1,Medium
44,Female,Bachelor's,Married,117904,744,32254,Auto,Unemployed,11,Fair,0.567444477,55653,4,Heatherborough,MA,Lesotho,2,1,Low
20,Male,High School,Married,40662,717,19263,Home,Employed,7,Good,0.449971457,187205,1,Pamelaton,AR,Fiji,3,0,Low
48,Female,PhD,Married,97513,672,33222,Auto,Unemployed,2,Fair,0.570696175,179358,3,New Ryanside,AL,Bolivia,2,1,Low
28,Male,Bachelor's,Single,68861,746,40989,Personal,Self-employed,2,Poor,0.269830241,145379,0,New Douglas,GA,Burkina Faso,2,1,Medium
49,Non-binary,Bachelor's,Divorced,71750,744,6703,Home,Unemployed,15,Fair,0.273563713,214801,1,East Jonathan,NV,Saint Kitts and Nevis,2,2,Medium
68,Male,Bachelor's,Widowed,25250,602,44047,Auto,Employed,9,Good,0.556376404,57120,3,Ryanstad,MS,Tonga,4,0,Low
20,Non-binary,Bachelor's,Divorced,48807,754,48105,Business,Employed,8,Fair,0.262034097,267029,4,Davidland,NY,Chile,2,2,Low
50,Male,PhD,Married,21845,750,44009,Business,Self-employed,9,Excellent,0.105955687,144384,4,West Nicoletown,AZ,Algeria,1,2,Low
32,Male,Master's,Married,47341,612,39005,Home,Unemployed,15,Good,0.554991159,264639,0,South Kenneth,IL,New Zealand,4,2,Low
23,Female,PhD,Divorced,118428,697,25508,Business,Employed,9,Poor,0.508672695,181995,3,East Donald,OK,Eritrea,1,2,High
65,Female,Master's,Married,95561,692,11261,Auto,Employed,3,Poor,0.282826887,229180,1,South Catherinefurt,DC,Timor-Leste,0,1,Low
56,Male,Master's,Married,64322,638,35206,Auto,Self-employed,9,Excellent,0.411511655,271852,1,Sharonview,NY,Serbia,0,0,Low
41,Male,PhD,Widowed,73096,711,25710,Auto,Self-employed,5,Fair,0.327889222,138680,2,Donnafurt,RI,Thailand,4,1,Medium
60,Non-binary,PhD,Widowed,82851,679,28306,Home,Self-employed,9,Fair,0.481279028,188937,2,Hancockberg,RI,Netherlands,1,0,Low
46,Non-binary,Master's,Married,96607,753,41969,Personal,Self-employed,10,Good,0.262143804,159083,3,Obrienfort,IN,Mali,4,2,Medium
47,Female,High School,Widowed,102093,657,42301,Home,Self-employed,18,Good,0.476311052,96498,0,Lake Amy,UT,Tonga,1,2,Low
34,Non-binary,Master's,Widowed,46049,751,43321,Home,Employed,5,Fair,0.541231531,129120,2,New Joseph,WV,Japan,4,0,Medium
35,Male,PhD,Single,110727,755,44452,Business,Employed,4,Poor,0.174752997,108342,2,North Andrewtown,IA,Philippines,4,0,Medium
34,Female,Bachelor's,Single,83642,751,12190,Auto,Unemployed,5,Poor,0.344117063,182869,1,Willisside,PR,Monaco,0,2,Medium
34,Male,Bachelor's,Widowed,25678,613,25372,Personal,Self-employed,9,Excellent,0.391187046,138067,1,Anthonyberg,WA,Holy See (Vatican City State),4,2,High
40,Non-binary,PhD,Divorced,105265,763,27903,Auto,Employed,1,Poor,0.43994221,249185,2,Mitchelltown,VI,Suriname,4,1,Medium
52,Male,Master's,Married,80945,701,46784,Business,Employed,9,Excellent,0.101206916,73496,2,Vasquezport,VA,Vietnam,1,1,Low
43,Female,High School,Married,71993,729,27055,Home,Unemployed,17,Excellent,0.561604383,221593,1,North Edwardtown,RI,Gabon,3,0,Low
22,Male,PhD,Divorced,32869,741,39837,Auto,Employed,0,Fair,0.313593057,273528,4,Timothyton,OK,Hungary,4,1,High
22,Non-binary,Bachelor's,Widowed,86846,684,47335,Auto,Unemployed,0,Poor,0.463929252,37738,3,Grantside,SC,Cameroon,0,2,Low
41,Male,PhD,Married,31066,636,41610,Home,Employed,9,Fair,0.536186731,30732,1,Port Kyle,TX,Korea,2,2,Low
69,Female,High School,Divorced,58653,640,45791,Auto,Unemployed,16,Fair,0.322889271,248472,4,East Michaelport,WY,Cuba,0,0,Low
55,Non-binary,High School,Married,25870,725,25375,Business,Unemployed,4,Fair,0.330124804,181851,1,North James,WV,Lithuania,2,1,Medium
52,Female,Bachelor's,Divorced,50194,699,38540,Personal,Self-employed,7,Good,0.543363844,94821,0,Sparksborough,IA,Vietnam,4,2,Low
62,Female,High School,Divorced,91922,673,46144,Business,Self-employed,17,Good,0.586784674,242664,1,Jaclynside,MP,Afghanistan,3,0,High
36,Female,Bachelor's,Married,25385,616,45091,Auto,Self-employed,19,Poor,0.414046502,255416,1,West Barrybury,KY,Gabon,1,1,Low
45,Non-binary,Bachelor's,Widowed,49048,718,8107,Auto,Self-employed,5,Excellent,0.465678658,212305,2,South Calvinfort,RI,New Caledonia,3,0,Medium
56,Male,Master's,Widowed,64016,622,9817,Auto,Unemployed,12,Excellent,0.209975233,210156,1,Robinsonstad,VI,Tokelau,0,0,Medium
20,Female,High School,Widowed,60682,622,20907,Home,Employed,6,Good,0.312462291,216240,1,Jamesburgh,VT,Korea,1,1,Medium
42,Female,High School,Divorced,107914,694,7194,Personal,Self-employed,4,Excellent,0.598974668,289015,0,North Scott,ND,Singapore,4,0,Low
34,Female,Bachelor's,Widowed,29616,631,7604,Personal,Employed,12,Poor,0.541032197,208788,4,North Cody,UT,French Guiana,4,0,Low
62,Male,Bachelor's,Widowed,56855,631,15112,Business,Employed,14,Fair,0.15868985,203808,4,West Peter,MH,Nigeria,4,0,Medium
60,Non-binary,Bachelor's,Divorced,63237,740,48293,Business,Employed,5,Good,0.450508447,266517,3,Olsonstad,AK,South Georgia and the South Sandwich Islands,1,1,Low
18,Male,Bachelor's,Married,82160,752,28519,Home,Employed,2,Excellent,0.312874331,23422,3,Port Joseph,LA,El Salvador,2,2,Medium
66,Female,Master's,Widowed,84175,605,40469,Business,Unemployed,17,Fair,0.58037669,190341,2,Rodgersburgh,NH,Hong Kong,4,1,Low
39,Male,Bachelor's,Widowed,92489,639,7304,Business,Employed,19,Poor,0.229812329,215616,1,Ashleyburgh,IL,Argentina,4,0,Low
45,Female,Bachelor's,Married,71253,652,27307,Auto,Self-employed,12,Poor,0.321240119,107350,1,Lake Pamelabury,WA,Mauritius,0,0,Medium
60,Non-binary,High School,Married,26242,637,44308,Home,Employed,18,Excellent,0.329671971,258070,4,North Johnnystad,PA,Aruba,1,1,Medium
36,Male,Bachelor's,Divorced,47987,793,7973,Business,Unemployed,1,Fair,0.258701188,104222,3,New Matthewborough,MP,Lithuania,0,2,Medium
50,Male,PhD,Single,70639,782,15844,Personal,Unemployed,7,Poor,0.440655471,26758,1,Lake Carol,MS,Dominican Republic,4,0,Low
46,Female,High School,Single,110159,790,29837,Home,Self-employed,12,Poor,0.369030892,240011,1,West Tiffany,HI,Antarctica (the territory South of 60 deg S),2,1,Medium
28,Female,High School,Widowed,112526,752,36288,Personal,Employed,10,Fair,0.474230652,184535,1,East Jessicabury,NY,Equatorial Guinea,2,1,Low
29,Male,PhD,Divorced,68196,739,35275,Personal,Employed,1,Poor,0.497855751,262266,3,Brianstad,CT,British Indian Ocean Territory (Chagos Archipelago),3,1,High
56,Female,Master's,Married,73871,689,45186,Auto,Employed,12,Good,0.558789805,121187,1,Johnsonborough,FL,Trinidad and Tobago,1,2,Medium
33,Non-binary,Bachelor's,Divorced,101447,640,21855,Business,Self-employed,0,Fair,0.182835177,243032,2,Olsontown,DE,Mayotte,1,2,Low
51,Non-binary,PhD,Married,83252,760,27869,Personal,Self-employed,16,Fair,0.416922222,23546,3,East Timothychester,NC,United Arab Emirates,0,2,High
30,Non-binary,Bachelor's,Widowed,41470,662,25724,Home,Self-employed,5,Poor,0.336825085,145766,0,Lake Joseton,CA,Honduras,2,1,Low
56,Non-binary,Bachelor's,Widowed,36926,700,46525,Business,Self-employed,16,Excellent,0.139047825,220452,4,Richardburgh,GA,Guam,2,0,Medium
63,Female,Bachelor's,Married,115198,617,36000,Personal,Employed,1,Poor,0.237218593,155070,1,North Danielfurt,WA,Christmas Island,1,0,Medium
43,Non-binary,Bachelor's,Married,83238,630,47925,Business,Unemployed,3,Good,0.323466626,93074,0,Port Davidbury,NY,Russian Federation,4,1,Low
22,Female,Master's,Widowed,65420,797,18847,Home,Employed,6,Poor,0.195950661,35607,1,Harringtonmouth,GU,Korea,1,2,Medium
43,Male,Master's,Divorced,73900,613,18831,Personal,Self-employed,10,Excellent,0.468275598,234425,3,Jenniferchester,MT,Albania,0,2,Low
49,Male,Master's,Single,33582,681,5236,Home,Unemployed,11,Good,0.393562531,65973,3,New Scott,MP,Ghana,0,2,Low
40,Non-binary,Bachelor's,Single,58368,735,32968,Business,Employed,12,Excellent,0.257972299,228140,2,East Marilyn,MI,Saint Barthelemy,4,2,Medium
28,Male,Bachelor's,Divorced,70859,779,40292,Auto,Employed,19,Good,0.261394235,57335,4,New Nicholasview,NE,Seychelles,0,1,Low
39,Male,High School,Divorced,31628,738,10235,Home,Unemployed,13,Fair,0.196248801,35251,0,Port Ashley,CO,Syrian Arab Republic,4,2,Low
39,Male,PhD,Married,52194,690,47771,Personal,Employed,11,Fair,0.337147058,262230,3,Beckerbury,DE,British Virgin Islands,2,2,Medium
61,Non-binary,Master's,Single,43229,765,26213,Business,Unemployed,7,Poor,0.355862352,26024,0,New Scott,WI,Morocco,4,0,Medium
54,Male,High School,Divorced,87143,752,43577,Home,Unemployed,10,Poor,0.102257024,120983,1,Colemantown,MS,South Georgia and the South Sandwich Islands,1,1,Low
48,Male,High School,Divorced,103576,604,37746,Auto,Self-employed,19,Fair,0.297905801,161919,3,South Josephport,AS,Nauru,3,0,Medium
29,Non-binary,Bachelor's,Divorced,35900,752,49891,Home,Self-employed,11,Poor,0.213565782,126761,0,South Rachelbury,RI,Namibia,2,0,Low
34,Non-binary,High School,Single,86912,670,48704,Auto,Employed,15,Excellent,0.244141433,83732,0,West Michael,MS,Cayman Islands,0,0,Low
50,Non-binary,Bachelor's,Widowed,89507,719,15858,Home,Unemployed,12,Poor,0.365509815,141480,4,Lake James,AK,Netherlands,0,1,High
64,Female,PhD,Widowed,59314,753,20839,Business,Unemployed,11,Fair,0.293203562,107546,4,Brianland,NV,Bulgaria,0,0,Medium
25,Female,High School,Divorced,57193,749,43771,Auto,Self-employed,8,Good,0.297761537,173604,4,Port Francisbury,SC,Belgium,3,0,Low
64,Female,Bachelor's,Single,50034,718,46672,Personal,Employed,16,Fair,0.200563815,200881,0,Cassidyton,NC,Gibraltar,0,1,High
38,Non-binary,PhD,Divorced,71714,729,16805,Auto,Self-employed,13,Fair,0.458794282,198183,1,North Randy,MA,Bangladesh,1,0,Low
18,Female,PhD,Single,44767,772,11642,Auto,Self-employed,17,Fair,0.588595725,79252,0,West Carolynberg,OK,Turks and Caicos Islands,1,1,Low
51,Male,High School,Widowed,97365,750,32245,Auto,Self-employed,11,Good,0.442359822,105425,3,North Danielleville,IA,Greenland,4,1,High
57,Female,PhD,Divorced,79119,623,28854,Personal,Self-employed,18,Good,0.220771728,91994,2,East Wesley,MS,American Samoa,3,1,Low
45,Non-binary,Master's,Widowed,66435,761,31704,Auto,Self-employed,16,Poor,0.26491298,142200,4,Scottborough,UT,Germany,4,2,High
23,Male,Master's,Married,81800,769,7473,Personal,Employed,11,Poor,0.525355569,162787,3,Christyview,ME,Panama,4,2,High
21,Female,PhD,Widowed,78942,788,29587,Home,Self-employed,2,Excellent,0.317029389,149053,2,Michaeltown,AZ,Indonesia,4,2,Low
23,Male,PhD,Widowed,53617,701,22306,Auto,Employed,17,Good,0.216925396,98231,2,Ianside,AZ,Brunei Darussalam,1,1,Medium
30,Non-binary,Master's,Divorced,92083,678,7894,Auto,Employed,2,Good,0.488051602,271491,4,Stewartburgh,AL,Korea,1,2,High
65,Female,Master's,Widowed,67656,713,13980,Home,Employed,15,Fair,0.226556977,223173,1,West Carlafort,MD,Algeria,1,0,Low
46,Male,High School,Single,97248,732,11983,Home,Unemployed,4,Poor,0.44587163,164329,3,Ramirezberg,MT,Belgium,1,2,Low
69,Female,High School,Widowed,54457,648,29807,Business,Unemployed,2,Fair,0.294418546,144738,3,Port Katherine,MS,Wallis and Futuna,3,2,Low
56,Female,High School,Widowed,78465,714,29437,Auto,Unemployed,2,Excellent,0.470535775,261230,3,Port Spencerton,VI,Denmark,2,1,Low
60,Male,PhD,Widowed,75178,770,37821,Personal,Self-employed,15,Fair,0.486359505,296981,3,West Kelly,NM,Mongolia,4,2,Medium
31,Male,PhD,Widowed,76795,686,18963,Business,Unemployed,6,Good,0.484198264,273118,2,Johnburgh,UT,South Georgia and the South Sandwich Islands,3,1,Low
28,Female,Master's,Widowed,30712,622,6708,Business,Unemployed,4,Excellent,0.129425643,260402,2,Vegahaven,OK,Saint Lucia,4,2,Low
28,Male,PhD,Single,80857,702,11027,Personal,Employed,16,Excellent,0.495677078,76012,0,Nelsonville,ID,Cameroon,0,2,Low
37,Female,High School,Widowed,87703,797,29039,Business,Self-employed,13,Poor,0.166711827,94698,2,North Guy,LA,Kiribati,1,2,Low
46,Female,Bachelor's,Widowed,36092,754,28261,Business,Employed,10,Excellent,0.362070967,260294,1,Campbellburgh,NV,Iran,1,0,Medium
57,Non-binary,High School,Widowed,28058,706,19700,Auto,Unemployed,2,Poor,0.406161978,134807,1,Shannonview,MD,Uganda,2,0,Medium
43,Male,Bachelor's,Widowed,43867,794,44806,Auto,Employed,5,Fair,0.371757528,266335,3,Henryside,MP,France,3,0,Medium
41,Female,Bachelor's,Married,25257,612,10593,Business,Self-employed,16,Excellent,0.267149453,298459,0,East Amy,VT,Sierra Leone,1,1,Medium
31,Non-binary,Master's,Married,44102,623,37103,Home,Unemployed,8,Poor,0.48144142,155667,1,Lake Michael,MT,Palau,0,1,Low
57,Male,High School,Single,71070,718,29900,Personal,Employed,10,Good,0.541539312,68040,2,North Donnafurt,AK,New Caledonia,0,1,Medium
57,Female,Master's,Divorced,36143,798,41501,Home,Employed,7,Poor,0.359184602,35926,0,East Kaitlyn,CT,Saint Vincent and the Grenadines,3,0,Low
67,Non-binary,Bachelor's,Married,93177,702,38224,Personal,Employed,7,Excellent,0.160167999,25319,2,East Stephanie,AZ,Saint Pierre and Miquelon,3,0,Low
40,Male,Master's,Single,46248,648,29757,Home,Employed,3,Excellent,0.591815453,275401,4,Jenniferborough,CT,Lesotho,4,1,Low
62,Non-binary,Master's,Single,99059,798,8339,Auto,Employed,12,Fair,0.123393679,249423,4,Meghanborough,WI,Ecuador,4,0,Low
48,Non-binary,Master's,Divorced,36691,665,15440,Home,Unemployed,7,Good,0.441929297,39079,3,West Laurenchester,KY,Eritrea,0,0,Medium
64,Male,Master's,Married,80301,775,11868,Auto,Unemployed,6,Poor,0.321341104,119609,0,Port David,AL,Rwanda,1,1,Low
51,Male,Bachelor's,Widowed,67316,745,13338,Home,Employed,12,Poor,0.544648424,94624,2,Shieldsshire,NJ,Botswana,2,1,Low
34,Male,Bachelor's,Single,93424,728,26546,Business,Unemployed,7,Excellent,0.555902831,255725,1,South Lance,MN,Iran,4,2,Medium
39,Male,Master's,Single,72488,770,12785,Auto,Unemployed,19,Fair,0.375537354,170514,2,Olsonbury,IA,Djibouti,4,1,Medium
27,Non-binary,Bachelor's,Single,60972,795,10009,Home,Unemployed,3,Excellent,0.509942738,250717,3,Shelbyhaven,WI,South Georgia and the South Sandwich Islands,0,2,Low
41,Non-binary,Bachelor's,Single,97656,718,43832,Business,Unemployed,16,Excellent,0.523146653,200161,3,New Kellyville,DE,Lithuania,1,0,Medium
42,Female,Bachelor's,Divorced,27883,675,44407,Business,Self-employed,17,Poor,0.28667981,166789,3,Rebeccamouth,AS,Chad,1,1,Low
59,Non-binary,Master's,Divorced,98563,672,41927,Business,Self-employed,3,Good,0.262649342,178069,2,New Christopher,MP,Congo,3,1,Medium
35,Male,Master's,Married,117757,761,44398,Home,Employed,2,Excellent,0.53241208,135579,1,Stephanieburgh,CT,Cayman Islands,4,1,Medium
21,Female,PhD,Married,63087,743,45724,Personal,Self-employed,11,Excellent,0.536274527,167231,4,East Carol,LA,Syrian Arab Republic,1,1,High
43,Female,Bachelor's,Widowed,97112,783,6613,Home,Unemployed,5,Fair,0.209350999,151768,3,West David,DC,Bahrain,1,2,Low
47,Female,Bachelor's,Single,38748,709,39872,Personal,Unemployed,14,Good,0.422808775,89473,4,Aaronmouth,TX,Greece,4,1,Low
51,Male,High School,Widowed,74933,742,31444,Personal,Employed,11,Fair,0.497727196,229151,2,East Nicholasfurt,MP,Madagascar,2,1,Low
48,Female,Bachelor's,Widowed,27704,734,6732,Auto,Unemployed,17,Fair,0.399366556,20848,2,South Jeremy,MD,Heard Island and McDonald Islands,4,2,Low
20,Male,Master's,Divorced,22600,666,17185,Business,Employed,10,Excellent,0.281182192,80205,1,Albertchester,DC,Palestinian Territory,3,2,Low
32,Non-binary,Bachelor's,Widowed,53268,674,20051,Home,Unemployed,16,Good,0.523132561,63180,0,Jenkinsview,NJ,Micronesia,4,2,High
21,Male,High School,Divorced,39283,643,44502,Personal,Employed,10,Good,0.538726515,85392,1,New Stevenbury,NH,Kyrgyz Republic,4,0,Low
29,Male,Bachelor's,Widowed,78413,736,49220,Personal,Unemployed,11,Fair,0.262389934,57248,1,Port Jamesbury,MD,Liechtenstein,1,1,High
51,Male,PhD,Divorced,72460,644,9006,Personal,Employed,9,Fair,0.206910917,47859,4,Lake Angelaport,NY,Senegal,1,0,High
43,Female,Master's,Married,77427,617,20032,Auto,Self-employed,13,Poor,0.457207623,149715,0,West Justin,TX,Burkina Faso,2,0,Low
53,Female,High School,Widowed,40121,698,15160,Personal,Self-employed,19,Fair,0.407208101,278639,4,West Kathrynview,NM,Zambia,4,2,Medium
39,Female,PhD,Divorced,44815,691,49632,Auto,Unemployed,5,Fair,0.509218495,256524,2,Walkerburgh,MH,Syrian Arab Republic,3,2,Low
46,Male,Master's,Single,95133,703,8664,Personal,Self-employed,15,Poor,0.443562195,191524,0,Johnsonmouth,NV,Cape Verde,4,2,Low
58,Female,High School,Widowed,119259,602,21334,Personal,Employed,19,Good,0.221607471,205901,0,Boyleport,NC,Latvia,2,1,Medium
40,Non-binary,High School,Single,48000,723,5741,Business,Self-employed,14,Good,0.124262615,204955,3,Fowlermouth,SC,Congo,3,0,Low
45,Non-binary,Bachelor's,Single,108529,731,27817,Home,Unemployed,9,Poor,0.595927189,113125,3,North Leslietown,TX,Libyan Arab Jamahiriya,1,2,Low
32,Female,Master's,Divorced,20393,748,43173,Auto,Employed,15,Excellent,0.331919135,278778,2,North Katrinastad,SC,Senegal,3,0,Medium
39,Female,High School,Widowed,106151,611,23404,Personal,Unemployed,0,Poor,0.4611108,168919,2,Davidmouth,GU,Pitcairn Islands,0,2,Low
27,Male,Bachelor's,Widowed,59994,610,10468,Business,Unemployed,18,Good,0.380947119,126406,0,Herringside,NM,Mongolia,3,1,High
24,Female,Bachelor's,Married,58015,741,35805,Home,Self-employed,0,Fair,0.118023149,33960,2,Port Mark,AL,Rwanda,2,1,Low
54,Non-binary,High School,Single,117771,725,10331,Auto,Self-employed,3,Poor,0.184582076,132116,1,Taylorfurt,DC,Venezuela,3,0,Low
46,Female,PhD,Widowed,30300,726,12818,Home,Employed,17,Poor,0.502750653,205778,0,Mendozachester,NM,Trinidad and Tobago,3,1,High
67,Male,PhD,Divorced,46352,625,32762,Personal,Self-employed,10,Excellent,0.446206123,277316,3,Bryanchester,NE,Namibia,3,2,Low
67,Male,Bachelor's,Single,88089,600,18616,Business,Unemployed,11,Poor,0.242587134,128391,4,Shanefurt,TX,Jersey,3,0,Low
58,Non-binary,Master's,Divorced,106700,667,39202,Personal,Self-employed,11,Poor,0.242454608,64675,1,Watsonmouth,MT,Czech Republic,3,2,High
28,Non-binary,Bachelor's,Divorced,27404,631,38077,Personal,Employed,19,Poor,0.375207044,99718,2,Port Elizabethland,NV,Tonga,1,0,Medium
68,Female,Master's,Married,47956,605,34018,Business,Unemployed,7,Excellent,0.271473281,261476,4,Grayberg,NM,Chad,2,2,Low
68,Female,Master's,Married,60888,670,40085,Auto,Unemployed,1,Poor,0.471215968,133341,4,Fosterborough,MO,Trinidad and Tobago,0,2,Low
68,Male,High School,Divorced,68797,734,23941,Personal,Self-employed,16,Good,0.281838183,285288,4,Davisbury,LA,Antigua and Barbuda,4,2,High
34,Non-binary,PhD,Single,20386,626,17451,Business,Unemployed,11,Excellent,0.583973393,101773,4,West Bill,AZ,Marshall Islands,3,2,Low
45,Non-binary,Bachelor's,Widowed,67266,713,42030,Business,Unemployed,9,Excellent,0.39280401,181240,2,Jacksonfurt,HI,Saint Vincent and the Grenadines,0,0,Medium
33,Non-binary,High School,Single,36146,605,17988,Business,Unemployed,2,Excellent,0.362519451,89973,1,Angelafort,ID,Ireland,2,2,Low
28,Female,PhD,Single,32559,705,18672,Home,Unemployed,1,Excellent,0.202115753,199352,1,South Monica,RI,Uzbekistan,3,0,Low
25,Female,Bachelor's,Divorced,78171,676,27552,Home,Self-employed,15,Poor,0.341547652,138872,0,New Jody,DC,Rwanda,1,2,Low
28,Female,Master's,Single,91641,736,46224,Auto,Employed,16,Excellent,0.45074624,223267,1,Ibarrafurt,IN,Saint Barthelemy,0,2,Low
55,Non-binary,Bachelor's,Single,53149,688,34632,Home,Employed,8,Excellent,0.559753931,249205,0,Donaldfort,TX,Afghanistan,4,1,Low
22,Female,PhD,Single,94683,797,9102,Auto,Self-employed,16,Fair,0.425698294,281899,0,Billchester,AR,United States Minor Outlying Islands,3,2,Medium
32,Female,PhD,Divorced,40641,759,40938,Business,Employed,12,Good,0.224969675,43076,4,Dunnborough,DC,Namibia,4,0,Low
29,Non-binary,Master's,Widowed,96821,681,25253,Business,Self-employed,15,Good,0.488933038,53597,1,Port Ronaldton,KS,Equatorial Guinea,1,2,Medium
20,Female,PhD,Married,20018,751,9857,Auto,Self-employed,9,Fair,0.304959558,269574,2,South Amy,PA,Nepal,0,2,Low
49,Male,PhD,Single,41881,728,17968,Auto,Unemployed,8,Excellent,0.565661075,196444,0,North Sherry,LA,Christmas Island,3,0,Low
53,Female,Bachelor's,Married,81177,664,10959,Home,Unemployed,9,Poor,0.173919649,286228,2,Rachelborough,NJ,Eritrea,4,2,Low
